idx,brand_name,cos_name,cos_img_src,grade,grade_count,price,vol,ranking,description,category,category_2
737,페이스헤일로,메이크업 클렌저,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180205/1517799816473.png?w=456,3.97,250,11000,1ea,클렌징도구 9위 페이스헤일로 1위,번거롭고 복잡한 클렌징은 그만! 물만 묻혀 지우는 새로운 초스피드 클렌징  - 화학성분 없이 패드에 물만 묻혀 초스피드 클렌징 - 머리카락 100분의 1 사이즈의 저자극 마이크로파이버 - 한장으로 200번까지 세척 후 재사용,클렌징,클렌징도구
738,비비또,실리콘 페이셜 클렌징 브러시,https://dn5hzapyfrpio.cloudfront.net/product/793/793d3560-072d-11ec-ace7-b15b68a32e06.jpeg?w=456,4.36,47,7200,1ea,클렌징도구 10위 비비또 1위,수천개의 실리콘 모가 섬세하고 부드러운 클렌징을 선사하는 클렌징 브러시  - 탄력있는 실리콘 모로 묵은 각질 제거 - 소량의 클렌저로 쫀쫀한 거품 완성 - 물을 흡수하지 않는 재질로 빠른 건조,클렌징,클렌징도구
739,필리밀리,멀티 실리콘 클렌징 패드,https://dn5hzapyfrpio.cloudfront.net/product/9f1/9f1967e0-058e-11ec-8d51-731ca8c2c4a1.png?w=456,4.4,35,6500,1ea,클렌징도구 11위 필리밀리 42위,3가지 굵기의 실리콘 돌기로 효과적인 딥 클렌징  - 3가지 크기 돌기 - 양면 모두 사용 가능 - 말랑한 재질,클렌징,클렌징도구
740,크룬,엔젤퍼프 싱글팩 세안용,https://dn5hzapyfrpio.cloudfront.net/product/7ef/7ef7a9e0-02e1-11ec-b50f-ab971295fd97.jpeg?w=456,3.77,87,19900,1ea,클렌징도구 12위 크룬 1위,특수 가공한 크룬의 부드러운 미세섬유가 메이크업과 피부 노폐물을 깨끗이 제거해주는 데일리 세안용 엔젤퍼프  - 화학 세정제 필요 없이 물만으로 모든 메이크업을 제거 - 클렌징 시간과 비용 절약 - 모공 딥 클렌징으로 피부 색소 개선 & 오직 물만 사용하는 친환경적인 스킨 클렌징,클렌징,클렌징도구
741,필리밀리,버블 거품망,https://dn5hzapyfrpio.cloudfront.net/product/548/548aba40-7e08-11ee-9484-471a7a86506c.jpeg?w=456,4.64,25,2000,1ea,클렌징도구 13위 필리밀리 48위,내당된 스펀지가 풍성하고 조밀한 거품을 생성해주는 거품망  - 풍성한 거품 생성 - 쉽고 빠르게 거품 완성 - 건조와 보관이 편리한 고리,클렌징,클렌징도구
742,필리밀리,듀얼 모공 브러시,https://dn5hzapyfrpio.cloudfront.net/product/4e7/4e752ad0-058a-11ec-91cb-c570ccf0f822.png?w=456,3.69,94,14900,1ea,클렌징도구 14위 필리밀리 54위,미세모+실리콘 듀얼 모공 브러시  - 모공 속 노폐물과 블랙헤드 유분까지 말끔 청소 - 피부 속 묵은 각질을 밀어내어 환한 피부 완성 - 세워서 건조할 수 있는 편리한 브러시,클렌징,클렌징도구
743,런드리유,포어 클리닝 모공 브러시,https://dn5hzapyfrpio.cloudfront.net/product/6db/6db0e910-5613-11eb-81a8-d108b3e76b28.jpeg?w=456,4.53,19,6000,1ea,클렌징도구 15위 런드리유 3위,"손의 세균을 차단하여 피지부터 각질까지 꼼꼼하게 클렌징을 도와주는 시너지 디바이스   - 10,000가닥의 소프트 미세모 브러쉬로 피부에 부드럽게 세안 가능  - 적은 양의 클렌징으로도 풍성한 거품을 만들어 조밀한 세안을 도와주는 효과 - 초미세 슬림모 피부에 자극없이 닿으며 탄력있는 모끝이 모공 속 노폐물, 피지, 각직 케어에 도움을 주어 피부 결을 매끈하게 만들어 주는 효과",클렌징,클렌징도구
744,누니,마쉬멜로우 휩 메이커,https://dn5hzapyfrpio.cloudfront.net/product/99e/99ed0a60-f5d5-11eb-9d38-a1b3eb7926a9.png?w=456,4.35,17,7000,1ea,클렌징도구 16위 누니 2위,* 본 제품은 리뉴얼된 제품입니다.  풍성한 거품을 손쉽게 뚝딱! 손으로 거품을 낼 때보다 2배 더 쫀득하고 풍부한 거품을 만드는 휩 메이커,클렌징,클렌징도구
745,더페이스샵,데일리뷰티툴즈 숯 곤약 클렌징 퍼프,https://dn5hzapyfrpio.cloudfront.net/product/911/91121d80-1142-11ec-93ba-83dd26888c5f.jpeg?w=456,4.2,20,3500,1ea,클렌징도구 17위 더페이스샵 96위,식물성 곤약과 숯이 함유되어 부드러운 클렌징과 노폐물 제거효과가 탁월한 곤약퍼프,클렌징,클렌징도구
746,다이소,버블버블거품용기,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180614/1528943914800.png?w=456,4.64,11,2000,500ml,클렌징도구 18위 다이소 107위,바디워시나 폼클렌징을 거품으로 만들어서 사용하는 거품 용기,클렌징,클렌징도구
747,퓨리케이,퓨리패치,https://dn5hzapyfrpio.cloudfront.net/product/63f/63f86660-c163-11ed-bf74-b97cab9c6ecb.jpeg?w=456,4.67,9,5900,2ea,클렌징도구 19위 퓨리케이 1위,"퍼프 항균력 99%, 세균으로부터 소중한 피부를 지켜주는 패치  - 구리섬유로 만든 패치로 항균, 멸균, 오염 및 전자파 차단 효과 - 쿠션 퍼프 속 세균 및 슈퍼 박테리아 미생물까지 완벽하게 박멸 - 세척해도 남아있는 세균들! 패치 한장이면 끝!",클렌징,클렌징도구
748,어퓨,블랙헤드 워시 클리너,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20151228/1451271361402.jpg?w=456,3.51,236,2000,1ea,클렌징도구 20위 어퓨 107위,"각질제거+마사지+피지압출을 한번에 해결해 주는 블랙헤드 전용 브러쉬  - 세안 후에도 닦이지 않는 각질, 노폐물과 블랙헤드, 화이트헤드를 깨끗하게 제거해주어 한결 개운한 피부로  - 인체공학적으로 조밀하게 설계된 321개의 부드러운 미세모",클렌징,클렌징도구
749,메디힐,마데카소사이드 에센셜 마스크 흔적 리페어,https://dn5hzapyfrpio.cloudfront.net/product/daa/daaa5020-4e11-11ef-aa5c-0b8a46eca5b2.jpeg?w=456,4.8,157,2000,24ml,브라이트닝마스크 1위 메디힐 1위,"* 본 제품은 마데카소사이드 에센셜 마스크에서 리뉴얼된 제품입니다.  순도98% 마데카소사이드로 흔적부터 장벽까지 한 장으로 케어  - 198시간 저온 추출 리포좀 공법 순도 98% 마데카소사이드 - 6가지 인체 적용 시험 완료, 진정+흔적+장벽 개선 효과 - 시트부터 에센스까지 더욱 순해진 저자극 비건 포뮬라",마스크/팩,시트마스크
750,백아율,모이스처 밸런싱 마스크,https://dn5hzapyfrpio.cloudfront.net/product/8b2/8b2ea790-21f8-11ed-a2b1-83365ae8fa25.png?w=456,4.72,244,3000,27ml,수분마스크 1위 백아율 1위,"아침을 기다리게 만드는 가장 가치 있는 수분 밸런스 케어  - 넘치는 에센스 말고, 피부가 좋아하는 에센스 - 똑똑하게 설계한 밸런싱 에센스가 유수분을 촘촘하게 - 표준화 디자인을 적용한 고밀착 시트로 더욱 편안한 수분 충전 케어",마스크/팩,시트마스크
751,메디힐,티트리 에센셜 마스크,https://dn5hzapyfrpio.cloudfront.net/product/67d/67d9c1c0-62f0-11ec-a5f5-fbc8af0b7464.jpeg?w=456,4.63,1437,2000,24ml,진정마스크 1위 메디힐 2위,* 본 제품은 티트리 케어솔루션 에센셜 마스크에서 리뉴얼된 제품입니다.  만성 피부 고민엔 진정 깊어진 티트리 에센셜 마스크  - 자극 받은 피부 진정 62.41% 개선 - 수분 100.03% 증가 + 피지량 44.19% 감소 - 촉촉한 대나무 유래 친환경 시트로 편안하게 피부에 밀착,마스크/팩,시트마스크
752,닥터릴리프,디에이씨투 알래스카 엘엠더블유 히알루로닉 마스크,https://dn5hzapyfrpio.cloudfront.net/product/bf9/bf952260-5626-11eb-adf0-adbd591951e4.jpeg?w=456,4.67,291,6000,25g,진정마스크 2위 닥터릴리프 1위,건조하고 민감해진 피부 깊숙이 수분을 공급하고 진정시키는 더마 솔루션 마스크  - 손상되고 무너진 피부 장벽을 케어 - 피부 속수분과 진정에 도움을 주는 고유의 포뮬러로 피부 본연의 재생 기능을 최대화,마스크/팩,시트마스크
753,스킨푸드,판토테닉 워터파슬리 마스크팩,https://dn5hzapyfrpio.cloudfront.net/product/963/963af4e0-785a-11ee-9c0c-8f13c8545ead.jpeg?w=456,4.69,223,3000,24ml,수분마스크 2위 스킨푸드 1위,프로 민감러를 위한 저자극 쿨링 수분 케어 미나리 마스크  - 극세사 슬림 핏 시트 - 민감성 피부자극 테스트 완료 - 판토텐산이 함유된 자연의 미나리 추출물,마스크/팩,시트마스크
754,브이앤코,브이 코어텍틴 세럼 마스크팩,https://dn5hzapyfrpio.cloudfront.net/product/ee3/ee3b7280-4811-11ec-8449-315f34cf7522.jpeg?w=456,4.67,152,25000,38ml*5,안티에이징마스크 1위 브이앤코 1위,"* 본 제품은 시그니처 마스크 세럼에서 리뉴얼된 제품입니다.  탄력, 보습, 브라이트닝을 한 번에, 3가지 영양 듬뿍 마스크팩  - 독자복합성분 '코어텍틴'이 피부 속 탄력과 수분 선사 - 고영양 앰플 한 병이 그대로 담겨 갈증난 피부에 즉각적 영양 공급 - 편안한 밀착력으로 빠른 영양 흡수와 끈적임 없는 사용감",마스크/팩,시트마스크
755,스킨푸드,캐롯 카로틴 마스크팩,https://dn5hzapyfrpio.cloudfront.net/product/bc9/bc9c1740-785a-11ee-98b5-3d1fae1037a0.jpeg?w=456,4.61,516,3000,27ml,진정마스크 3위 스킨푸드 3위,자극받은 피부를 수분 진정 시켜주는 당근 마스크  - 에센스를 가득 머금은 순면 와플 원단 - 풍부한 보습을 전해주는 수분 진정 마스크 - 자연의 당근씨 오일에서 얻은 베타카로틴 성분 함유,마스크/팩,시트마스크
756,아로셀,슈퍼 콜라겐 마스크,https://dn5hzapyfrpio.cloudfront.net/product/4bf/4bfe0c60-1714-11ef-9582-cbbaf4b95b68.jpeg?w=456,4.66,144,35000,43g*4,안티에이징마스크 2위 아로셀 1위,이제 자고 일어나면 콜라겐 177% 생성하는 3세대 콜라겐팩  - 엑소좀X저분자 콜라겐에 레티놀을 더한 시너지 케어 - 순도 높은 생체 적합성이 높은 아텔로 콜라겐 추가,마스크/팩,시트마스크
757,셀로니아,시그니처 바이오 시트 마스크,https://dn5hzapyfrpio.cloudfront.net/product/cb7/cb751780-444a-11ec-8e71-5f0bb6c408fe.jpeg?w=456,4.64,88,40000,160ml*5,보습마스크 1위 셀로니아 1위,핑크빛 영양을 담은 에센스가 다양한 피부 고민을 집중적으로 케어해 주는 바이오 시트 마스크  - 인체 제대혈 줄기세포 배양액과 차세대 줄기세포 영양 컴플렉스의 듀얼 액션으로 피부 깊숙한 곳의 기초 체력을 케어 - 풍부한 양의 에멀전 타입 에센스 함유하여 악건성 피부까지 집중 케어 - 부드러운 극세사 시트가 피부에 밀착,마스크/팩,시트마스크
758,토리든,다이브인 저분자 히알루론산 마스크,https://dn5hzapyfrpio.cloudfront.net/product/60b/60bf93c0-745a-11ed-bbc7-7fe702d033ae.jpeg?w=456,4.61,630,3000,27ml,수분마스크 3위 토리든 1위,민감한 피부를 진정시켜주고 생기있는 촉촉한 피부로 가꾸어주는 데일리 수분 마스크  - 저분자 복합 5D 히알루론산의 수분 충전으로 속당김 해소 - D-판테놀과 알란토인을 함유하여 진정에 도움 - 피부에 순한 자연 유래 셀룰로오스 비건 시트,마스크/팩,시트마스크
759,셀퓨전씨,포스트 알파 시카 쿨링 마스크,https://dn5hzapyfrpio.cloudfront.net/product/277/27776c50-1a05-11ed-ae30-03af63072f16.jpeg?w=456,4.64,109,3000,1ea,진정마스크 4위 셀퓨전씨 2위,피부를 시원하게 진정시키는 시카 쿨링 마스크  - 진정과 쿨링을 동시에 해결! - 가벼운 워터 에센스 제형 - 부드러운 병풀 원단으로 저자극 밀착 케어!,마스크/팩,시트마스크
760,듀이트리,AC 컨트롤 EX 딥 마스크,https://dn5hzapyfrpio.cloudfront.net/product/209/20937350-784a-11ec-9fa8-0761369b22e5.jpeg?w=456,4.58,491,3000,27g,진정마스크 5위 듀이트리 2위,민감한 피부엔 초극세사 그린시트 DEEP한 진정  - 그린 엔자임으로 시작하는 딥 트리플 페이셜 케어 - 업그레이드된 진정 성분으로 피부 장벽 강화 + AC 컨트롤 케어 - 민감성 피부도 걱정 없는 저자극 초극세사 고밀착 시트,마스크/팩,시트마스크
761,셀링데이,더마 컬렉션 헬씨 수딩 모이스처라이징 마스크,https://dn5hzapyfrpio.cloudfront.net/product/84e/84e1c5e0-c161-11ec-910c-25a881be94eb.jpeg?w=456,4.58,197,3500,25ml,수분마스크 4위 셀링데이 1위,피부에 녹아드는 귀한 보석으로 소중한 나를 만드는 10분  - 7가지 보석 성분이 매끈한 피부결을 가꾸는데 도움 - 피부에 착 감기는 초밀착 아쿠아 스킨 시트 - 풍부한 보습감을 즉각적으로 전달,마스크/팩,시트마스크
762,러븀,카밍 리페어 어린시카 겔 마스크,https://dn5hzapyfrpio.cloudfront.net/product/37f/37f9c610-b430-11ee-b607-fb196b669d7a.jpeg?w=456,4.62,194,25000,33g*5,진정마스크 6위 러븀 1위,* 본 제품은 리얼 카밍페어 시카 겔 마스크에서 리뉴얼된 제품입니다.  자극받은 피부를 위한 산뜻한 진정 케어 솔루션!  - 단 한장으로 경험하는 피부 진정 효과 - 장벽케어로 완성하는 매끈한 피부결 - 하이드로겔 시트의 산뜻 밀착 케어,마스크/팩,시트마스크
763,닥터엘시아,오아시스 수딩 마스크,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200915/1600133435803.jpg?w=456,4.64,107,19000,27g*5,수분마스크 5위 닥터엘시아 1위,사막처럼 메마른 피부 속 수분을 부활시키는 프리미엄 보습 마스크팩  - 한 장의 팩으로 즉각 만족스러운 물광피부를 선사 - 메마른 사막에서도 훌륭한 수분 보유력으로 생명을 유지하는 부활초추출물을 함유하여 강력한 수분 공급 선사 - 푸석하고 거칠어진 피부에 수분을 선사하여 즉각 촉촉한 피부로 개선,마스크/팩,시트마스크
764,메이크프렘,컴포트 미 모스 카밍 마스크,https://dn5hzapyfrpio.cloudfront.net/product/e0f/e0f21d20-da5d-11ec-86dc-6161f5a10f75.jpeg?w=456,4.55,266,3000,28ml,진정마스크 7위 메이크프렘 3위,아이슬란드 모스(이끼) 추출물과 마데카소사이드가 함유된 진정 에센스와 대나무 유래 저자극 시트가 만나 예민한 피부를 진정시켜주는 마스크,마스크/팩,시트마스크
765,셀블룸,시카 펩타이드 앰플 마스크,https://dn5hzapyfrpio.cloudfront.net/product/189/18983a30-d1ec-11ed-b461-2f9b8f49adfc.jpeg?w=456,4.55,92,4000,23ml,진정마스크 8위 셀블룸 2위,"100% 병풀 섬유 시트로 민감해진 피부에 진정, 탄력, 보습을 채워주는 마스크  - 8가지 펩타이드를 독자 기술로 배합하여 탄력 있는 피부결 형성 - 진정에 효과적인 병풀을 펩타이드 원료화하여 빠른 진정 케어 - 셀룰로오스 겔 시트가 편안하게 밀착되어 장시간 수분감 제공",마스크/팩,시트마스크
766,제나벨,PDRN 리쥬비네이팅 마스크,https://dn5hzapyfrpio.cloudfront.net/product/674/67407380-3212-11ec-8957-b127226be2d5.jpeg?w=456,4.53,202,22000,25ml*5,안티에이징마스크 3위 제나벨 1위,"* 본 제품은 리뉴얼된 제품입니다.  단 한장만으로 메마른 피부 수분 충전! 고기능성 더마 솔루션 마스크  - 연어 DNA 추출 PDRN 4,000ppm 함유로 피부 장벽 강화 및 윤기 선사 - 최적의 제나벨 독자 배합 성분 함유로 피부 수분 및 영양 공급 - 독일 더마테스트 및 저자극 테스트 완료로 예민한 피부도 사용 가능",마스크/팩,시트마스크
767,스킨푸드,로열허니 프로폴리스 마스크팩,https://dn5hzapyfrpio.cloudfront.net/product/a49/a4963040-785a-11ee-9ff9-c9fe075a60f2.jpeg?w=456,4.54,127,3000,30ml,보습마스크 2위 스킨푸드 7위,푸석한 피부 컨디션을 부스팅 시켜주는 꿀타래 프로폴리스 마스크  - 푸석푸석한 피부 컨디션을 부스팅 - 프로폴리스 꿀타래 마스크 - 순수 블랙비 프로폴리스의 강인함이 담긴 농축된 앰플 포뮬러,마스크/팩,시트마스크
768,메디힐,티트리 임팩트인 밸런싱 마스크,https://dn5hzapyfrpio.cloudfront.net/product/fdf/fdf0fa30-a26f-11eb-a9e3-177632cde702.jpeg?w=456,4.55,150,3000,24ml,진정마스크 9위 메디힐 6위,"메디힐만의 티트리 카밍 바이옴으로 끈적임 없이 속은 촉촉, 겉은 산뜻하게 진정 케어  - 예민해진 피부를 빠르고 강력하게 급속 케어 - 수분 진정 성분을 피부에 흡수시키고 잔여감 없이 산뜻하게 마무리 - 유효성분의 흡수력을 극대화하는 이너셀 원단",마스크/팩,시트마스크
769,린제이,프리미엄 쿨 티트리 모델링 마스크,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170214/1487053255498.png?w=456,4.65,1254,35000,820g,모델링팩 1위 린제이 1위,깊은 안정과 휴식을 선사하는 쿨 모델링 팩  - 피부를 청량하게 하여 상쾌함을 선사 - 피부에 수분과 영양을 공급하여 거칠음과 건조를 방지하고 촉촉하게 케어 - 피부에 유연성을 증진시켜 부드럽게,마스크/팩,페이스마스크
770,숨37˚,타임 에너지 브라이트 클레이 팩 클렌저,https://dn5hzapyfrpio.cloudfront.net/product/070/070c94d0-069a-11ef-af99-c349c7fbd725.jpeg?w=456,4.62,121,48000,150ml,워시오프팩 1위 숨37˚ 2위,모공 속 노폐물을 제거하고 피부를 환하게 가꾸어주는 팩 클렌저  - 사용 직후 4가지 모공 지수 개선 - 메이크업 베이스와 자외선 차단제를 말끔히 세정,마스크/팩,페이스마스크
